ptMin,ptMax,tag,run,nDATA,nDATATag,nMCb,nMCbTag,nMCc,nMCcTag,nMCl,nMClTag,pb,pbTag,frb,frbTag,frc,frcTag,frl,frlTag,chi2,chi2Tag,effMC,effData,SF,effMCErr,effDataErr,SFErr,pbErr,pbTagErr,pc,pcErr,pcTag,pcTagErr,pl,plErr,plTag,plTagErr,ndof,ndofTag,p4,p4Err,p4Tag,p4ErrTag,p5,p5Err,p5Tag,p5ErrTag,nMC4,nMC4Tag,nMC5,nMC5Tag
200,350,DoubleBM2,743,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1831.483276,1669.506836,0.630238,0.775914,0.033283,0.018068,0.317914,0.179549,1.757931,2.316144,0.714659,0.651454,0.911560,0.008756,0.041250,0.058791,77.761032,78.428116,1860.266602,241.031784,2499.748779,353.452728,1860.266602,241.031784,2499.748779,353.452728,12,15,276.199280,531.766663,2499.748779,353.452728,276.199280,531.766663,2499.748779,353.452728,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,744,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1904.033936,1753.776489,0.655203,0.815079,0.030565,0.015083,0.291960,0.149890,1.503850,1.918848,0.714659,0.658261,0.921085,0.008756,0.038777,0.055420,76.094551,75.898186,1708.395264,242.764343,2086.827148,331.598175,1708.395264,242.764343,2086.827148,331.598175,12,15,361.413116,575.312134,2086.827148,331.598175,361.413116,575.312134,2086.827148,331.598175,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,745,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1865.154175,1688.456787,0.641824,0.784722,0.033689,0.018255,0.321792,0.181408,1.414908,2.054461,0.714659,0.646955,0.905264,0.008756,0.047792,0.067788,100.864655,84.973473,1882.959961,403.375702,2525.633301,395.961700,1882.959961,403.375702,2525.633301,395.961700,12,15,105.353745,1997.433960,2525.633301,395.961700,105.353745,1997.433960,2525.633301,395.961700,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,746,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1950.042114,1761.666138,0.671035,0.818746,0.027154,0.014921,0.259371,0.148275,1.713009,1.516046,0.714659,0.645622,0.903399,0.008756,0.045872,0.065134,87.330124,97.172607,1517.703369,312.032288,2064.345947,500.870605,1517.703369,312.032288,2064.345947,500.870605,12,15,717.574829,723.287598,2064.345947,500.870605,717.574829,723.287598,2064.345947,500.870605,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,747,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1769.339111,1551.349731,0.608853,0.721000,0.036802,0.023684,0.351530,0.235356,0.850398,1.317421,0.714659,0.626610,0.876796,0.008756,0.037688,0.053819,63.830605,74.660507,2056.966797,121.555595,3276.711914,217.480728,2056.966797,121.555595,3276.711914,217.480728,12,15,0.017096,13150.195312,3276.711914,217.480728,0.017096,13150.195312,3276.711914,217.480728,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,748,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1851.779297,1631.367676,0.637222,0.758189,0.029673,0.019742,0.283431,0.196185,2.908514,2.106059,0.714659,0.629595,0.880973,0.008756,0.042956,0.061069,78.587746,87.153419,1658.488892,226.700027,2731.359863,436.581635,1658.488892,226.700027,2731.359863,436.581635,12,15,834.840759,489.133392,2731.359863,436.581635,834.840759,489.133392,2731.359863,436.581635,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,749,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1764.568359,1528.345093,0.607211,0.710309,0.036637,0.023493,0.349958,0.233455,2.567936,1.410774,0.714659,0.618987,0.866130,0.008756,0.041149,0.058548,65.123489,84.505966,2047.768799,118.975777,3250.248535,419.005951,2047.768799,118.975777,3250.248535,419.005951,12,15,0.017096,352.543549,3250.248535,419.005951,0.017096,352.543549,3250.248535,419.005951,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,750,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1770.628296,1665.527710,0.609297,0.774065,0.036528,0.018573,0.348913,0.184571,1.158218,1.824093,0.714659,0.672238,0.940642,0.008756,0.040795,0.058235,78.616653,68.898682,2041.655762,252.688950,2569.665283,230.608826,2041.655762,252.688950,2569.665283,230.608826,12,15,88.819405,926.304565,2569.665283,230.608826,88.819405,926.304565,2569.665283,230.608826,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,751,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1844.491821,1649.937500,0.634714,0.766819,0.033146,0.019427,0.316607,0.193055,1.542121,1.176270,0.714659,0.639278,0.894521,0.008756,0.041259,0.058764,84.496658,75.011047,1852.619263,271.941193,2687.788574,324.289368,1852.619263,271.941193,2687.788574,324.289368,12,15,269.827759,613.359131,2687.788574,324.289368,269.827759,613.359131,2687.788574,324.289368,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,752,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1778.306641,1495.244263,0.611939,0.694925,0.036561,0.024898,0.349231,0.247418,2.321787,2.700282,0.714659,0.600903,0.840825,0.008756,0.063476,0.089416,67.664772,147.346863,2043.518921,125.562790,3444.653564,830.556274,2043.518921,125.562790,3444.653564,830.556274,12,15,0.017096,441.755432,3444.653564,830.556274,0.017096,441.755432,3444.653564,830.556274,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,753,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1799.685425,1679.117432,0.619296,0.780381,0.035798,0.018453,0.341945,0.183379,1.851951,1.400835,0.714659,0.666781,0.933006,0.008756,0.042973,0.061208,66.800461,88.467110,2000.879761,121.595940,2553.072021,444.741028,2000.879761,121.595940,2553.072021,444.741028,12,15,0.017096,770.129517,2553.072021,444.741028,0.017096,770.129517,2553.072021,444.741028,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,754,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1768.152832,1546.692627,0.608445,0.718836,0.037146,0.023859,0.354813,0.237101,2.122964,2.374721,0.714659,0.625148,0.874750,0.008756,0.038088,0.054362,65.096245,75.083076,2076.178955,120.315285,3301.010010,271.178741,2076.178955,120.315285,3301.010010,271.178741,12,15,0.017096,1983.302124,3301.010010,271.178741,0.017096,1983.302124,3301.010010,271.178741,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,755,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1819.561768,1581.449341,0.626135,0.734989,0.032640,0.022062,0.311776,0.219239,1.278321,1.335731,0.714659,0.621137,0.869137,0.008756,0.043790,0.062193,85.824257,82.864487,1824.347290,284.511780,3052.324951,395.179688,1824.347290,284.511780,3052.324951,395.179688,12,15,464.444824,652.207458,3052.324951,395.179688,464.444824,652.207458,3052.324951,395.179688,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,756,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1763.931519,1495.531128,0.606992,0.695058,0.036462,0.026127,0.348279,0.259631,1.332053,0.985119,0.714659,0.605916,0.847840,0.008756,0.041190,0.058564,69.825264,82.650543,2037.947998,166.841980,3614.688965,388.281494,2037.947998,166.841980,3614.688965,388.281494,12,15,94.774414,336.285736,3614.688965,388.281494,94.774414,336.285736,3614.688965,388.281494,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,757,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1852.561279,1710.888916,0.637491,0.795147,0.030632,0.017169,0.292591,0.170615,0.990244,1.131618,0.714659,0.660006,0.923526,0.008756,0.044784,0.063679,82.286919,87.762032,1712.089722,278.058563,2375.368408,438.471405,1712.089722,278.058563,2375.368408,438.471405,12,15,687.413574,788.582031,2375.368408,438.471405,687.413574,788.582031,2375.368408,438.471405,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,758,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1712.925903,1517.052002,0.589441,0.705060,0.038732,0.024345,0.369963,0.241923,1.690075,1.333168,0.714659,0.632937,0.885649,0.008756,0.046385,0.065806,65.888237,94.632599,2164.826660,121.059052,3368.153564,513.903931,2164.826660,121.059052,3368.153564,513.903931,12,15,0.017096,1296.710938,3368.153564,513.903931,0.017096,1296.710938,3368.153564,513.903931,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,759,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1780.115479,1608.935425,0.612561,0.747763,0.036549,0.020839,0.349119,0.207085,1.544582,1.778769,0.714659,0.645936,0.903838,0.008756,0.042106,0.059949,67.921875,85.035301,2042.863159,124.978622,2883.111328,425.400177,2042.863159,124.978622,2883.111328,425.400177,12,15,0.017096,1041.368408,2883.111328,425.400177,0.017096,1041.368408,2883.111328,425.400177,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,760,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1912.541138,1694.506348,0.658131,0.787533,0.032616,0.017838,0.311548,0.177264,1.255915,0.747300,0.714659,0.633186,0.885997,0.008756,0.034913,0.050044,65.614258,73.143906,1823.016113,117.555901,2467.934570,311.472015,1823.016113,117.555901,2467.934570,311.472015,12,15,0.017096,572.167175,2467.934570,311.472015,0.017096,572.167175,2467.934570,311.472015,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,761,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1822.567993,1689.598511,0.627170,0.785252,0.035057,0.017916,0.334863,0.178035,1.175657,2.151173,0.714659,0.662519,0.927043,0.008756,0.045771,0.065045,83.421616,87.433487,1959.441406,319.125824,2478.670410,439.703217,1959.441406,319.125824,2478.670410,439.703217,12,15,41.512398,3669.312988,2478.670410,439.703217,41.512398,3669.312988,2478.670410,439.703217,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,762,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1853.587891,1696.779175,0.637844,0.788589,0.033789,0.016356,0.322753,0.162540,2.079699,1.930911,0.714659,0.654201,0.915403,0.008756,0.039794,0.056801,81.894295,70.942039,1888.579102,275.592010,2262.946533,272.159973,1888.579102,275.592010,2262.946533,272.159973,12,15,45.185143,2400.773438,2262.946533,272.159973,45.185143,2400.773438,2262.946533,272.159973,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,763,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1841.999023,1716.834473,0.633856,0.797910,0.034642,0.016136,0.330898,0.160346,1.081003,1.828541,0.714659,0.666098,0.932050,0.008756,0.037968,0.054341,68.177063,74.423943,1936.241699,123.460266,2232.396973,311.012573,1936.241699,123.460266,2232.396973,311.012573,12,15,0.017096,338.474091,2232.396973,311.012573,0.017096,338.474091,2232.396973,311.012573,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,764,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1929.939697,1792.682495,0.664118,0.833161,0.026259,0.013616,0.250825,0.135311,0.968564,1.427049,0.714659,0.663832,0.928880,0.008756,0.038404,0.054930,69.468979,81.190704,1467.697388,132.900436,1883.851562,386.849243,1467.697388,132.900436,1883.851562,386.849243,12,15,1099.009033,436.665405,1883.851562,386.849243,1099.009033,436.665405,1883.851562,386.849243,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,765,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1905.561768,1639.392090,0.655729,0.761918,0.027484,0.019424,0.262530,0.193022,1.428099,1.702070,0.714659,0.614835,0.860320,0.008756,0.036788,0.052545,75.088570,73.816399,1536.184570,191.303024,2687.334229,288.074066,1536.184570,191.303024,2687.334229,288.074066,12,15,1067.178833,343.771088,2687.334229,288.074066,1067.178833,343.771088,2687.334229,288.074066,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,100,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1833.755615,1655.349365,0.631020,0.769335,0.035146,0.020298,0.335711,0.201704,0.686809,1.051946,0.714659,0.645130,0.902710,0.008756,0.042585,0.060605,65.789978,91.720375,1964.403931,114.612129,2808.206299,474.868408,1964.403931,114.612129,2808.206299,474.868408,12,15,0.017097,1590.661255,2808.206299,474.868408,0.017097,1590.661255,2808.206299,474.868408,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,101,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1827.201782,1661.410034,0.628764,0.772151,0.035363,0.019661,0.337790,0.195377,0.704355,1.009994,0.714659,0.649814,0.909265,0.008756,0.043452,0.061813,70.382751,90.811501,1976.567017,122.292442,2720.114990,473.870636,1976.567017,122.292442,2720.114990,473.870636,12,15,0.017127,3829.206787,2720.114990,473.870636,0.017127,3829.206787,2720.114990,473.870636,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,102,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1833.827271,1654.311279,0.631044,0.768852,0.035162,0.020105,0.335865,0.199795,0.691226,1.033827,0.714659,0.644700,0.902108,0.008756,0.042427,0.060387,65.887466,91.211311,1965.302368,116.802063,2781.629395,473.029114,1965.302368,116.802063,2781.629395,473.029114,12,15,0.017096,1897.741577,2781.629395,473.029114,0.017096,1897.741577,2781.629395,473.029114,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,103,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1833.067627,1658.812134,0.630783,0.770944,0.035209,0.019860,0.336316,0.197356,0.704647,1.028731,0.714659,0.646722,0.904938,0.008756,0.043527,0.061906,70.827011,91.412659,1967.945801,122.983437,2747.665283,477.092957,1967.945801,122.983437,2747.665283,477.092957,12,15,0.017096,2144.359375,2747.665283,477.092957,0.017096,2144.359375,2747.665283,477.092957,0.463190,0.045503,0.775712,0.007764
200,350,DoubleBM2,104,23812.000000,12600.000000,8.194026,5.855934,0.426028,0.091072,4.069403,0.905017,1831.667114,1652.720947,0.630301,0.768113,0.035170,0.020386,0.335942,0.202579,0.749071,1.143239,0.714659,0.644840,0.902304,0.008756,0.040695,0.058006,61.730209,88.181946,1965.754761,104.835068,2820.386475,459.850769,1965.754761,104.835068,2820.386475,459.850769,12,15,0.017096,1366.985107,2820.386475,459.850769,0.017096,1366.985107,2820.386475,459.850769,0.463190,0.045503,0.775712,0.007764
